id,repo_name,filename,line_number,column_number,issue_text,code,severity,confidence,cwe,found_by_count,all_sources,source,tool_issue_id,tool_test_name,combined_tool_ids,is_duplicate
2975,knovichikhin_psec,knovichikhin_psec/psec/des.py,156,0,Use of insecure cipher cryptography.hazmat.primitives.ciphers.algorithms.TripleDES. Replace with a known secure cipher such as AES.,"155     cipher = _Cipher(
156         _algorithms.TripleDES(key),
157         _modes.CBC(iv),",HIGH,HIGH,,1,bandit,bandit,B304,blacklist,bandit:B304,False
2007,OpenMined_PySyft,OpenMined_PySyft/packages/syft/src/syft/util/test_helpers/job_helpers.py,104,13,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
1908,Blazzerrr_PaymentCheckout,Blazzerrr_PaymentCheckout/paymentcheckout/WebMoneyCheck.py,27,52,"insecure ""ssl"" module attribute use",,HIGH,,,1,dlint,dlint,DUO122,,dlint:DUO122,False
561,knovichikhin_psec,knovichikhin_psec/psec/des.py,112,0,Use of insecure cipher cryptography.hazmat.primitives.ciphers.algorithms.TripleDES. Replace with a known secure cipher such as AES.,"111     cipher = _Cipher(
112         _algorithms.TripleDES(key), _modes.ECB(), backend=_default_backend()
113     )",HIGH,HIGH,,2,bandit|dlint,bandit,B304,blacklist,bandit:B304|bandit:B305|dlint:DUO134,True
667,raiden-network_raiden,raiden-network_raiden/tools/debugging/json-log-to-html.py,451,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"450     color_value = (
451         int.from_bytes(hashlib.md5(str(obj).encode(""utf-8"")).digest(), ""little"") % 0xFFFFFF
452     )",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
840,Muthupandi1306_cryptopy,Muthupandi1306_cryptopy/publickey.py,33,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"32         pin=(p-1)*(q-1)
33         e=random.randint(1,pin)
34         while self.__gcd(e,pin)!=1:",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|bandit:B311|dlint:DUO102|dlint:DUO102,True
1204,jsbitcoin_bpp-client,jsbitcoin_bpp-client/lib/network.py,36,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"35 def pick_random_server(p='s'):
36     return random.choice( filter_protocol(DEFAULT_SERVERS,p) )
37",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3131,raiden-network_raiden,raiden-network_raiden/raiden/transfer/mediated_transfer/mediator.py,930,30,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
1378,orancanoren_cryptoran,orancanoren_cryptoran/cryptoran/packages/Utils.py,53,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"52 def randomNumber(bitLength):
53     return random.randint((1 << bitLength - 1) + 1, (1 << bitLength))
54",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
1433,raiden-network_raiden,raiden-network_raiden/raiden/tests/unit/channel_state/test_withdraw.py,101,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"100 def test_receive_withdraw_request():
101     pseudo_random_generator = random.Random()
102",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3730,fsiwi-hka_coffeesale,fsiwi-hka_coffeesale/httpsclient.py,45,0,"'ssl.wrap_socket()' is deprecated. This function creates an insecure socket without server name indication or hostname matching. Instead, create an SSL context using 'ssl.SSLContext()' and use that to wrap a socket.","    def connect(self):
        sock = socket.create_connection((self.host, self.port))
        self.sock = ssl.wrap_socket(sock, keyfile=self.key_file, certfile=self.cert_file, cert_reqs=self.cert_reqs, ca_certs=self.ca_certs)
        if self.cert_reqs & ssl.CERT_REQUIRED:
            cert = self.sock.getpeercert()
",MEDIUM,MEDIUM,CWE-326: Inadequate Encryption Strength,1,semgrep,semgrep,python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,,semgrep:python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,False
449,click-llc_click-integration-django,click-llc_click-integration-django/click/utils.py,51,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"50     )
51     encoder = hashlib.md5(signString.encode('utf-8'))
52     signString = encoder.hexdigest()",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
244,pretix_pretix-mollie,pretix_pretix-mollie/pretix_mollie/views.py,494,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"493             if (
494                 hashlib.sha1(self.order.secret.lower().encode()).hexdigest()
495                 != kwargs[""hash""].lower()",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
83,boppreh_simplecrypto,boppreh_simplecrypto/simplecrypto/hashes.py,19,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"18     """"""
19     return hashlib.sha1(to_bytes(message)).hexdigest()
20",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
313,bandoche_PyPinkSign,bandoche_PyPinkSign/pypinksign/pypinksign.py,415,0,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.","414         kdf = PBKDF2HMAC(
415             algorithm=hashes.SHA1(),
416             length=16,",MEDIUM,HIGH,,3,bandit|dlint|semgrep,bandit,B303,blacklist,bandit:B303|semgrep:python.cryptography.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO134,True
2012,PengZhenfeng_Goods-Payment-System-Base-On-YoloV3,PengZhenfeng_Goods-Payment-System-Base-On-YoloV3/YOLOv3_TensorFlow-master/utils/misc_utils.py,33,5,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
802,JJChiDguez_sibc,JJChiDguez_sibc/sibc/montgomery/curve.py,648,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"647             """""" issupersingular() verifies supersingularity """"""
648             x = field(random.randint(1, p))
649             T = [x, field(1)]",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3376,emesik_mamona,emesik_mamona/test-project/sales/tests.py,16,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"15 		i = 1
16 		while i <= randint(1,10):
17 			self.o1.item_set.create(",LOW,HIGH,,1,bandit,bandit,B311,blacklist,bandit:B311,False
1375,orancanoren_cryptoran,orancanoren_cryptoran/cryptoran/packages/Encoding.py,58,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"57         if self.k1 == None:
58             self.k1 = random.randrange(1 << 127, (1 << 128) - 1)
59         if self.blockLength == None:",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3475,Gubbi_trackr,Gubbi_trackr/lib/httplib2/__init__.py,79,0,"'ssl.wrap_socket()' is deprecated. This function creates an insecure socket without server name indication or hostname matching. Instead, create an SSL context using 'ssl.SSLContext()' and use that to wrap a socket.","        # doesn't expose the necessary knobs. So we need to go with the default
        # of SSLv23.
        return ssl.wrap_socket(sock, keyfile=key_file, certfile=cert_file,
                               cert_reqs=cert_reqs, ca_certs=ca_certs)
except (AttributeError, ImportError):
    ssl_SSLError = None
",MEDIUM,MEDIUM,CWE-326: Inadequate Encryption Strength,1,semgrep,semgrep,python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,,semgrep:python.lang.security.audit.ssl-wrap-socket-is-deprecated.ssl-wrap-socket-is-deprecated,False
1544,raiden-network_raiden,raiden-network_raiden/raiden/transfer/utils/__init__.py,44,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"43     # JSON serializes a tuple as a list
44     pseudo_random_generator = random.Random()
45     state = list(data[""pseudo_random_generator""])  # copy",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
724,v0y_django-fortumo,v0y_django-fortumo/fortumo/utils.py,23,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"22 
23     return hashlib.md5(calculation_string.encode('utf-8')).hexdigest()
24",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
1419,raiden-network_raiden,raiden-network_raiden/raiden/tests/unit/channel_state/test_coop_settle.py,117,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"116 def test_initiate():
117     pseudo_random_generator = random.Random()
118",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3133,raiden-network_raiden,raiden-network_raiden/raiden/transfer/mediated_transfer/mediator.py,1042,30,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
3294,Doug-Richardson_Combined-Cryptography-,Doug-Richardson_Combined-Cryptography-/Cryptogrophy_Combined_Richardson.py,128,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"127         for q in range(0,100000):
128             a = rand.randint(0,n-1)
129             x = rand.randint(0,n-1)",LOW,HIGH,,1,bandit,bandit,B311,blacklist,bandit:B311,False
3116,raiden-network_raiden,raiden-network_raiden/raiden/transfer/mediated_transfer/initiator.py,498,30,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
594,membermatters_MemberMatters,membermatters_MemberMatters/memberportal/access/models.py,278,0,Use of weak MD5 hash for security. Consider usedforsecurity=False,"277             authorised_tags,
278             hashlib.md5(str(authorised_tags).encode(""utf-8"")).hexdigest(),
279         )",HIGH,HIGH,,2,bandit|dlint,bandit,B324,hashlib,bandit:B324|dlint:DUO130,True
3622,codeadict_alignetpy,codeadict_alignetpy/alignetpy/alignetpy.py,221,0,"Detected DES cipher or Triple DES algorithm which is considered insecure. This algorithm is not cryptographically secure and can be reversed easily. Use a secure symmetric cipher from the cryptodome package instead. Use secure stream ciphers such as ChaCha20, XChaCha20 and Salsa20, or a block cipher such as AES with a block size of 128 bits. When using a block cipher, use a modern mode of operation that also provides authentication, such as GCM.","        text += chr(padding) * padding

        des3 = DES3.new(key, DES3.MODE_CBC, binvector)
        crypttext = base64.b64encode(des3.encrypt(text))

",MEDIUM,HIGH,CWE-327: Use of a Broken or Risky Cryptographic Algorithm,1,semgrep,semgrep,python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,,semgrep:python.pycryptodome.security.insecure-cipher-algorithm-des.insecure-cipher-algorithm-des,False
3114,raiden-network_raiden,raiden-network_raiden/raiden/transfer/mediated_transfer/initiator.py,378,30,"insecure use of ""random"" module, prefer ""random.SystemRandom""",,HIGH,,,1,dlint,dlint,DUO102,,dlint:DUO102,False
857,OpenMined_PySyft,OpenMined_PySyft/tests/scenariosv2/flows/user_bigquery_api.py,42,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"41     # Randomly define a func_name a function to call
42     func_name = ""invalid_func"" if random.random() < 0.5 else ""test_query""
43",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
3074,onel_mobilpy,onel_mobilpy/mobilpy/__init__.py,15,1,"use of ""Crypto"" module is insecure",,HIGH,,,1,dlint,dlint,DUO133,,dlint:DUO133|dlint:DUO133|dlint:DUO133,False
3983,OpenMined_PySyft,OpenMined_PySyft/packages/syft/src/syft/client/client.py,317,0,"Detected a request using 'http://'. This request will be unencrypted, and attackers could listen into traffic on the network and be able to obtain sensitive information. Use 'https://' instead.",,INFO,HIGH,,1,semgrep,semgrep,python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,request-with-http,semgrep:python.lang.security.audit.insecure-transport.requests.request-with-http.request-with-http,False
1706,wadobo_congressus,wadobo_congressus/congressus/tickets/views.py,681,0,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,"680                 # template=template,
681                 space=random.choice(list(Space.objects.all())),
682                 start=timezone.now(),",LOW,HIGH,,2,bandit|dlint,bandit,B311,blacklist,bandit:B311|dlint:DUO102,True
195,mozvat_PaymentBOT,mozvat_PaymentBOT/lib/requests/auth.py,120,0,Use of weak SHA1 hash for security. Consider usedforsecurity=False,"119 
120         cnonce = (hashlib.sha1(s).hexdigest()[:16])
121         noncebit = ""%s:%s:%s:%s:%s"" % (nonce, ncvalue, cnonce, qop, HA2)",HIGH,HIGH,,3,bandit|dlint|semgrep,bandit,B324,hashlib,bandit:B324|semgrep:python.lang.security.insecure-hash-algorithms.insecure-hash-algorithm-sha1|dlint:DUO130,True
